"","link_id","site_id","slope_lumped_mean","slope_lumped_sd","slope_lumped_min","slope_lumped_max","LC_1_lumped_prop","LC_2_lumped_prop","LC_3_lumped_prop","LC_4_lumped_prop","LC_5_lumped_prop","LC_6_lumped_prop","LC_7_lumped_prop","GEO_NAME_CZfg_lumped_prop","GEO_NAME_CZbg_lumped_prop","GEO_NAME_CZam_lumped_prop","GEO_NAME_Km_lumped_prop","GEO_NAME_CZg_lumped_prop","GEO_NAME_CZve_lumped_prop","GEO_NAME_CZig_lumped_prop","GEO_NAME_CZlg_lumped_prop","pontsrc_pontsrc_lumped_prop","slope_iFLS_mean","slope_iFLS_sd","LC_1_iFLS_prop","LC_2_iFLS_prop","LC_3_iFLS_prop","LC_4_iFLS_prop","LC_5_iFLS_prop","LC_6_iFLS_prop","LC_7_iFLS_prop","GEO_NAME_CZfg_iFLS_prop","GEO_NAME_CZbg_iFLS_prop","GEO_NAME_CZam_iFLS_prop","GEO_NAME_Km_iFLS_prop","GEO_NAME_CZg_iFLS_prop","GEO_NAME_CZve_iFLS_prop","GEO_NAME_CZig_iFLS_prop","GEO_NAME_CZlg_iFLS_prop","pontsrc_pontsrc_iFLS_prop","slope_iFLO_mean","slope_iFLO_sd","LC_1_iFLO_prop","LC_2_iFLO_prop","LC_3_iFLO_prop","LC_4_iFLO_prop","LC_5_iFLO_prop","LC_6_iFLO_prop","LC_7_iFLO_prop","GEO_NAME_CZfg_iFLO_prop","GEO_NAME_CZbg_iFLO_prop","GEO_NAME_CZam_iFLO_prop","GEO_NAME_Km_iFLO_prop","GEO_NAME_CZg_iFLO_prop","GEO_NAME_CZve_iFLO_prop","GEO_NAME_CZig_iFLO_prop","GEO_NAME_CZlg_iFLO_prop","pontsrc_pontsrc_iFLO_prop","slope_HAiFLO_mean","slope_HAiFLO_sd","LC_1_HAiFLO_prop","LC_2_HAiFLO_prop","LC_3_HAiFLO_prop","LC_4_HAiFLO_prop","LC_5_HAiFLO_prop","LC_6_HAiFLO_prop","LC_7_HAiFLO_prop","GEO_NAME_CZfg_HAiFLO_prop","GEO_NAME_CZbg_HAiFLO_prop","GEO_NAME_CZam_HAiFLO_prop","GEO_NAME_Km_HAiFLO_prop","GEO_NAME_CZg_HAiFLO_prop","GEO_NAME_CZve_HAiFLO_prop","GEO_NAME_CZig_HAiFLO_prop","GEO_NAME_CZlg_HAiFLO_prop","pontsrc_pontsrc_HAiFLO_prop","slope_HAiFLS_mean","slope_HAiFLS_sd","LC_1_HAiFLS_prop","LC_2_HAiFLS_prop","LC_3_HAiFLS_prop","LC_4_HAiFLS_prop","LC_5_HAiFLS_prop","LC_6_HAiFLS_prop","LC_7_HAiFLS_prop","GEO_NAME_CZfg_HAiFLS_prop","GEO_NAME_CZbg_HAiFLS_prop","GEO_NAME_CZam_HAiFLS_prop","GEO_NAME_Km_HAiFLS_prop","GEO_NAME_CZg_HAiFLS_prop","GEO_NAME_CZve_HAiFLS_prop","GEO_NAME_CZig_HAiFLS_prop","GEO_NAME_CZlg_HAiFLS_prop","pontsrc_pontsrc_HAiFLS_prop"
"98","1137",NA,3.22929864740699,1.82278010993856,0.0528131127357483,13.5261039733887,0.866366148029664,0,0.0125054529591392,0.0113421550094518,0.109786244001745,0,0,0,0,0,0,0,0,0.770684891667878,0.229315108332122,0,3.28475489471589,1.85320126835592,0.86612029281294,0,0.0130668169270593,0.0112652143986649,0.109547675861336,0,0,0,0,0,0,0,0,0.777405420077352,0.222594579922648,0,3.24359573261119,1.85409975917921,0.873004614054924,0,0.0130447562665642,0.0102920630899747,0.103658566588537,0,0,0,0,0,0,0,0,0.800770539475926,0.199229460524074,0,2.71128461959527,1.63431793873764,0.941738940740837,0,0.00287087946038437,0.00366511383644111,0.0517250659623373,0,0,0,0,0,0,0,0,0.966182149291761,0.0338178507082391,0,3.04709170091977,NA,0.862683914020092,0,0.0207777283786722,0.0138790845450041,0.102659273056232,0,0,0,0,0,0,0,0,0.760225323144006,0.239774676855994,0
"99","51",NA,3.89660401119475,1.94258663825776,0.390217691659927,8.61650562286377,0.192982456140351,0,0.0175438596491228,0.210526315789474,0.578947368421053,0,0,0,1,0,0,0,0,0,0,0,3.99942437639769,1.92947730257971,0.179454754449112,0,0.0162001069433038,0.199221002741444,0.60512413586614,0,0,0,1,0,0,0,0,0,0,0,3.95487253177432,1.94392109497587,0.185248891176625,0,0.0167827390314427,0.204030447970034,0.593937921821898,0,0,0,1,0,0,0,0,0,0,0,3.64503790577116,1.30577686406671,0.0449714301950512,0,0.00324194673105406,0.169653258399941,0.782133364673954,0,0,0,1,0,0,0,0,0,0,0,3.48896614462586,1.55798166985944,0.0885176124180693,0,0.00680388639673603,0.273385506403121,0.631292994782074,0,0,0,1,0,0,0,0,0,0,0
"100","49",NA,3.50497001449804,1.66237306444759,0.346921622753143,8.86158180236816,0,0,0,0,1,0,0,0.351351351351351,0.168918918918919,0.47972972972973,0,0,0,0,0,0,3.56347596622488,1.68482128289801,0,0,0,0,1,0,0,0.390523523897484,0.145286978187893,0.464189497914623,0,0,0,0,0,0,3.54996591988982,1.69402429800236,0,0,0,0,1,0,0,0.386237378884567,0.151339905119019,0.462422715996414,0,0,0,0,0,0,3.58127475943409,1.28506728366922,0,0,0,0,1,0,0,0.679084006973825,0.0267762017846187,0.294139791241556,0,0,0,0,0,0,3.11127599584284,1.31614095063044,0,0,0,0,1,0,0,0.25064580615481,0.0733023288211328,0.676051865024057,0,0,0,0,0,0
"101","64",NA,3.12425995404462,1.67315061355062,0.305912494659424,8.53404521942139,0.289156626506024,0,0.626506024096386,0.0409638554216867,0,0.0433734939759036,0,1,0,0,0,0,0,0,0,0,3.16770180715994,1.67630795413078,0.270554572015258,0,0.638181974489087,0.0419138865819665,0,0.0493495669136883,0,1,0,0,0,0,0,0,0,0,3.21842857994984,1.69396451616834,0.258182913759086,0,0.641343798481229,0.0401659670372598,0,0.0603073207224253,0,1,0,0,0,0,0,0,0,0,3.03780575077478,1.39057151094282,0.0568277682964719,0,0.654954109953462,0.0070274620865864,0,0.28119065966348,0,1,0,0,0,0,0,0,0,0,2.94148637808868,1.46909093894556,0.254050466396956,0,0.679215625009626,0.0333170699190867,0,0.0334168386743316,0,1,0,0,0,0,0,0,0,0
"102","1145",NA,3.9722388465028,1.85084907696845,0.0398695580661297,10.7440824508667,0.706041478809739,0,0.0036068530207394,0,0.290351668169522,0,0,0,0,0,0,0,0,0,1,0,4.04565636567799,1.84461335186132,0.698418135331778,0,0.00314742439159948,0,0.298434440276622,0,0,0,0,0,0,0,0,0,1,0,4.02808490718878,1.84704868831052,0.665291925689898,0,0.00336986562855141,0,0.331338208681551,0,0,0,0,0,0,0,0,0,1,0,3.25052688755658,1.38267481938898,0.629331588887908,0,0.00128188280468621,0,0.369386528307406,0,0,0,0,0,0,0,0,0,1,0,4.06589925484427,1.47056372964419,0.683569235010389,0,0.00651024452249153,0,0.30992052046712,0,0,0,0,0,0,0,0,0,1,0
"103","58",NA,3.83541956378354,2.00709937688141,0.476825535297394,9.32899856567383,0.715277777777778,0,0.0416666666666667,0,0.243055555555556,0,0,0,0,0,0,0,0,0,1,0,4.01018274012937,2.01374647257159,0.698368358995338,0,0.0364351145714903,0,0.265196526433171,0,0,0,0,0,0,0,0,0,1,0,4.02233834654717,2.03246988931787,0.697915685013539,0,0.0362141593213809,0,0.265870155665081,0,0,0,0,0,0,0,0,0,1,0,3.37176470734214,1.28946385040776,0.778554576509977,0,0.00526853875493195,0,0.216176884735091,0,0,0,0,0,0,0,0,0,1,0,3.38738412936214,1.60390053786863,0.785454445181349,0,0.0154534153222516,0,0.1990921394964,0,0,0,0,0,0,0,0,0,1,0
"104","1178",NA,3.19279039791285,1.79138810756139,0.0607738494873047,13.5261039733887,0.861488573193329,0,0.0132798023471279,0.0120444718962322,0.113187152563311,0,0,0,0,0,0,0,0,0.756485484867202,0.243514515132798,0,3.24230150672025,1.81898284176853,0.86136023383841,0,0.0138655294212134,0.0119538034819715,0.112820433258405,0,0,0,0,0,0,0,0,0.763799270002116,0.236200729997884,0,3.20549142772549,1.82219103115906,0.867068878167384,0,0.0141257849722539,0.0111449740538652,0.107660362806497,0,0,0,0,0,0,0,0,0.784260245113613,0.215739754886387,0,2.63308249740337,1.54327083825804,0.938259054830836,0,0.00305579064619387,0.00390118106077953,0.0547839734621903,0,0,0,0,0,0,0,0,0.964003966974363,0.0359960330256366,0,2.98774884227432,NA,0.856314085532588,0,0.0221725503944458,0.0148107962475224,0.106702567825443,0,0,0,0,0,0,0,0,0.744129097800765,0.255870902199235,0
"105","80",NA,3.84861557406126,2.17643755204449,0.0528131127357483,10.7373418807983,0.943877551020408,0,0,0,0.0561224489795918,0,0,0,0,0,0,0,0,1,0,0,4.00453408845101,2.2161062846655,0.942505332136822,0,0,0,0.0574946678631779,0,0,0,0,0,0,0,0,1,0,0,3.95311215293644,2.19652092841236,0.942219960242615,0,0,0,0.0577800397573853,0,0,0,0,0,0,0,0,1,0,0,4.09213893616143,2.43441062175436,0.986813898319328,0,0,0,0.0131861016806719,0,0,0,0,0,0,0,0,1,0,0,4.02610815384758,1.92368104996609,0.957288246971768,0,0,0,0.0427117530282321,0,0,0,0,0,0,0,0,1,0,0
"106","79",NA,3.35391268982804,2.01852609661422,0.0894439145922661,9.27596855163574,0.134292565947242,0,0.163069544364508,0.146282973621103,0.556354916067146,0,0,0,1,0,0,0,0,0,0,0,3.46339703879381,2.04246512879426,0.12730308140722,0,0.156183227747984,0.130523796360154,0.585989894484643,0,0,0,1,0,0,0,0,0,0,0,3.4897845894458,2.0802486200299,0.122956854363377,0,0.145605356989605,0.136151314277666,0.595286474369351,0,0,0,1,0,0,0,0,0,0,0,3.28157449093879,1.73854532851314,0.0722707024026498,0,0.0434715126262554,0.0516926366153371,0.832565148355758,0,0,0,1,0,0,0,0,0,0,0,3.43713511064953,1.97643917393228,0.0618974761201414,0,0.191443864638917,0.19765578836136,0.549002870879582,0,0,0,1,0,0,0,0,0,0,0
"107","54",NA,3.75531498839458,1.80220948355558,0.484844416379929,7.56436204910278,0,0,0,0.361111111111111,0.638888888888889,0,0,0,1,0,0,0,0,0,0,0,3.86223226360178,1.79676386047257,0,0,0,0.367005932532392,0.632994067467608,0,0,0,1,0,0,0,0,0,0,0,3.81939463239108,1.80783530704491,0,0,0,0.365082287836235,0.634917712163765,0,0,0,1,0,0,0,0,0,0,0,3.33693782103081,1.25672502179742,0,0,0,0.360429870727188,0.639570129272812,0,0,0,1,0,0,0,0,0,0,0,3.42860115911387,1.4054647661822,0,0,0,0.404977119135067,0.595022880864933,0,0,0,1,0,0,0,0,0,0,0
"108","1155",NA,3.39931903489035,1.9133773766229,0.0576603934168816,14.5333948135376,0.135806558463067,0,0.271944352434581,0.0768466379595893,0.484266313348791,0.00993706525339516,0.0211990725405764,0.901291818482941,0.0944021199072541,0.00430606160980457,0,0,0,0,0,0,3.45253116290702,1.92730917337711,0.125776442935796,0,0.269086901404114,0.0757825699259857,0.497250061061754,0.0112632511114274,0.0208407735609234,0.908233678423254,0.0873399093615128,0.00442641221523354,0,0,0,0,0,0,3.43978463278574,1.93475549996025,0.114766464525286,0,0.250986989305087,0.0715419242209403,0.534559064451778,0.00948582439839496,0.0186597330985133,0.902091239021119,0.0928655207377814,0.00504324024109937,0,0,0,0,0,0,2.96150831603636,1.58389728219431,0.0130265559129079,0,0.174286771103423,0.0209772003971261,0.760134270870206,0.0270958059198582,0.0044793957964783,0.989019896486012,0.0105479996538826,0.000432103860105487,0,0,0,0,0,0,3.23040393004471,1.82072931341937,0.126910673238829,0,0.283189169287493,0.0791325182297369,0.475235402202995,0.00497877629202022,0.0305534607489258,0.912076477928421,0.0840684567379408,0.00385506533363852,0,0,0,0,0,0
"109","35",NA,3.3413511938844,1.24573374342839,0.849668443202972,6.3822922706604,0.56441717791411,0,0,0,0.43558282208589,0,0,0,0,0,0,0,0,0,1,0,3.39362855313965,1.24971519385804,0.561348321923832,0,0,0,0.438651678076168,0,0,0,0,0,0,0,0,0,1,0,3.35582881202151,1.26670018437377,0.563152527224188,0,0,0,0.436847472775812,0,0,0,0,0,0,0,0,0,1,0,2.81163029673283,0.761900194069749,0.312149207996502,0,0,0,0.687850792003498,0,0,0,0,0,0,0,0,0,1,0,3.2393865229335,1.02515035744942,0.703766457108698,0,0,0,0.296233542891302,0,0,0,0,0,0,0,0,0,1,0
"110","57",NA,3.92369813882575,2.20714933515988,0.32427904009819,9.4871883392334,0.0136054421768707,0,0,0.156462585034014,0.829931972789116,0,0,0,1,0,0,0,0,0,0,0,4.06631534057991,2.23970931768102,0.0112605628194258,0,0,0.135744073622348,0.852995363558226,0,0,0,1,0,0,0,0,0,0,0,4.0983425741101,2.26125722371297,0.0113312371897226,0,0,0.135495324199591,0.853173438610686,0,0,0,1,0,0,0,0,0,0,0,3.19902749003458,1.29336579585486,0.000846818828251382,0,0,0.0274639161117744,0.971689265059974,0,0,0,1,0,0,0,0,0,0,0,3.20028886954923,1.88443039715643,0.00326785093458111,0,0,0.07318426231569,0.923547886749729,0,0,0,1,0,0,0,0,0,0,0
"111","46",NA,3.30495253356471,1.83898310576332,0.0764802247285843,9.49113368988037,0.405797101449275,0,0.173913043478261,0.106280193236715,0.314009661835749,0,0,1,0,0,0,0,0,0,0,0,3.40682059393375,1.83841119706484,0.398731606450646,0,0.159186351096708,0.104632440229746,0.337449602222901,0,0,1,0,0,0,0,0,0,0,0,3.37260912584802,1.81704378587956,0.404153030159269,0,0.155526076923309,0.0993035951746511,0.341017297742771,0,0,1,0,0,0,0,0,0,0,0,3.06079203578485,1.23320101333971,0.294763581399601,0,0.0619513070113175,0.0297479479049131,0.613537163684169,0,0,1,0,0,0,0,0,0,0,0,3.82512266528554,1.65433484000798,0.246468570200941,0,0.19956134058391,0.103653450824359,0.450316638390791,0,0,1,0,0,0,0,0,0,0,0
"112","55",NA,4.12060374458482,2.01954550290396,0.425976365804672,10.7490367889404,0.789473684210526,0,0,0,0.210526315789474,0,0,0,0,0,0,0,0,0,1,0,4.2058838698982,2.04510166644656,0.785974957988098,0,0,0,0.214025042011902,0,0,0,0,0,0,0,0,0,1,0,4.14941475947538,2.05086244649633,0.786917094921371,0,0,0,0.213082905078629,0,0,0,0,0,0,0,0,0,1,0,3.70119560414487,1.5096087926891,0.63365887209617,0,0,0,0.36634112790383,0,0,0,0,0,0,0,0,0,1,0,3.91192874995396,1.72752569465885,0.776388433571436,0,0,0,0.223611566428564,0,0,0,0,0,0,0,0,0,1,0
"113","67",NA,3.79383022922736,1.99882817176558,0.157554596662521,9.22896003723145,0.169230769230769,0,0,0.148717948717949,0.682051282051282,0,0,0,1,0,0,0,0,0,0,0,3.88754956828216,2.00609024370416,0.152662010531313,0,0,0.142801408314648,0.704536581154038,0,0,0,1,0,0,0,0,0,0,0,3.91115280041307,2.00488809864098,0.147176928728086,0,0,0.137990555178234,0.71483251609368,0,0,0,1,0,0,0,0,0,0,0,3.58387206904367,1.63566375027516,0.0321384527185383,0,0,0.0288458150791292,0.939015732202332,0,0,0,1,0,0,0,0,0,0,0,4.26565440687977,2.10169005844763,0.110633849725364,0,0,0.100905752685473,0.788460397589162,0,0,0,1,0,0,0,0,0,0,0
"114","56",NA,4.4264481252837,1.84602727430308,0.466165542602539,8.57186222076416,0,0,0,0.00970873786407767,0.990291262135922,0,0,0,1,0,0,0,0,0,0,0,4.47608238203658,1.83951454183367,0,0,0,0.00878518279942655,0.991214817200573,0,0,0,1,0,0,0,0,0,0,0,4.46758438081447,1.84381670704994,0,0,0,0.00895801630925607,0.991041983690744,0,0,0,1,0,0,0,0,0,0,0,3.95571338284818,1.42389462433456,0,0,0,0.000898249013360702,0.999101750986639,0,0,0,1,0,0,0,0,0,0,0,4.15601786549424,1.48393820396798,0,0,0,0.00177497509999049,0.99822502490001,0,0,0,1,0,0,0,0,0,0,0
"115","1148",NA,3.8324474722147,1.73145624597925,0.425976365804672,10.7490367889404,0.822826086956522,0,0,0,0.177173913043478,0,0,0,0,0,0,0,0,0.344565217391304,0.655434782608696,0,3.87521395788011,1.74256156347909,0.825339220104891,0,0,0,0.174660779895108,0,0,0,0,0,0,0,0,0.357669892595108,0.642330107404892,0,3.84625956012784,1.7679068095138,0.826249928873159,0,0,0,0.173750071126841,0,0,0,0,0,0,0,0,0.358483283619606,0.641516716380394,0,2.9507479453479,1.32910694095136,0.818957314546638,0,0,0,0.181042685453362,0,0,0,0,0,0,0,0,0.624778810385895,0.375221189614105,0,3.67560642115252,1.62395828868652,0.838911212273409,0,0,0,0.161088787726591,0,0,0,0,0,0,0,0,0.288725577853236,0.711274422146764,0
"116","36",NA,3.24350730594731,1.28916588490277,0.270853221416473,6.76201248168945,0.732217573221757,0,0,0,0.267782426778243,0,0,0,0,0,0,0,0,0.489539748953975,0.510460251046025,0,3.32534608945158,1.31788478311319,0.747117313167761,0,0,0,0.252882686832239,0,0,0,0,0,0,0,0,0.528757972759663,0.471242027240337,0,3.27192245385545,1.31282559649671,0.738784575946126,0,0,0,0.261215424053874,0,0,0,0,0,0,0,0,0.509814198248492,0.490185801751508,0,2.78601031201908,0.819450096832979,0.758843142376351,0,0,0,0.241156857623649,0,0,0,0,0,0,0,0,0.754388379414394,0.245611620585606,0,2.8041644867414,1.02059137145883,0.750957192376934,0,0,0,0.249042807623066,0,0,0,0,0,0,0,0,0.42061408360898,0.57938591639102,0
"117","1158",NA,3.97690161365144,1.98835874242786,0.32427904009819,10.3108053207397,0.00531914893617021,0,0,0.204787234042553,0.789893617021277,0,0,0,1,0,0,0,0,0,0,0,4.07959329797289,2.01087258843238,0.00443046410673678,0,0,0.187903520702531,0.807666015190733,0,0,0,1,0,0,0,0,0,0,0,4.05108186307405,2.01692365520065,0.00439106855521856,0,0,0.193237226473874,0.802371704970907,0,0,0,1,0,0,0,0,0,0,0,2.9191729773806,1.40005303381046,0.000241252606436008,0,0,0.0615527344284982,0.938206012965066,0,0,0,1,0,0,0,0,0,0,0,3.63519677004602,1.71899459193159,0.00127358102263172,0,0,0.186031366080703,0.812695052896665,0,0,0,1,0,0,0,0,0,0,0
"118","1150",NA,3.6128958312335,1.80024720011349,0.13291297852993,10.2091026306152,0.506493506493506,0,0.171428571428571,0.207792207792208,0.0805194805194805,0.0337662337662338,0,1,0,0,0,0,0,0,0,0,3.66281853765329,1.80158679154046,0.515449972806201,0,0.172067582806549,0.191805906225219,0.0824099424658836,0.0382665956961474,0,1,0,0,0,0,0,0,0,0,3.66214173819108,1.79973964138892,0.525351288012642,0,0.161218368021174,0.188671743709069,0.0897490389173763,0.0350095613397388,0,1,0,0,0,0,0,0,0,0,3.19738461644374,1.76338718276794,0.800834306528637,0,0.0723372499265706,0.0308504155293725,0.0262051345051046,0.0697728935103153,0,1,0,0,0,0,0,0,0,0,3.14656211068658,1.81449164475145,0.550410174674524,0,0.20292111298245,0.0971378147043724,0.0667946160135166,0.0827362816251369,0,1,0,0,0,0,0,0,0,0
"119","1160",NA,3.96673744324163,1.85204040205556,0.425976365804672,10.7490367889404,0.749539594843462,0,0,0,0.250460405156538,0,0,0,0,0,0,0,0,0.116022099447514,0.883977900552486,0,4.02427083157196,1.86648454994441,0.747543498413861,0,0,0,0.252456501586139,0,0,0,0,0,0,0,0,0.124047439870674,0.875952560129326,0,3.98592307375419,1.88133305635989,0.751496296382049,0,0,0,0.248503703617951,0,0,0,0,0,0,0,0,0.125604035112465,0.874395964887535,0,3.16833583265023,1.43716066098771,0.647457928997037,0,0,0,0.352542071002963,0,0,0,0,0,0,0,0,0.323335649413406,0.676664350586594,0,3.84789377016802,1.65208254159254,0.758765778255495,0,0,0,0.241234221744505,0,0,0,0,0,0,0,0,0.073396762813063,0.926603237186937,0
"120","13",NA,2.99683835362173,1.57181545134137,0.286447882652283,8.64817428588867,0.875796178343949,0,0,0,0.124203821656051,0,0,0,0,0,0,0,0,0.659235668789809,0.340764331210191,0,3.07041886134359,1.60479561392041,0.878713699514489,0,0,0,0.121286300485512,0,0,0,0,0,0,0,0,0.663950464680285,0.336049535319715,0,2.99365433244666,1.58246913959105,0.880676458907604,0,0,0,0.119323541092396,0,0,0,0,0,0,0,0,0.684191383968637,0.315808616031363,0,2.3140898517702,1.17193218900232,0.9554612009727,0,0,0,0.0445387990272997,0,0,0,0,0,0,0,0,0.86816741424078,0.13183258575922,0,2.80893625413476,1.41470725208405,0.908509676236264,0,0,0,0.0914903237637361,0,0,0,0,0,0,0,0,0.669731818420225,0.330268181579775,0
"121","37",NA,3.20409851905071,1.35572586051602,0.262261986732483,6.41651248931885,0.933333333333333,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,1,0,0,3.23248761132144,1.38609805221107,0.927605094134328,0,0,0,0.0723949058656715,0,0,0,0,0,0,0,0,1,0,0,3.20779562395707,1.38171366571817,0.931918575852079,0,0,0,0.0680814241479206,0,0,0,0,0,0,0,0,1,0,0,2.2887803068681,1.09153448172479,0.954789291560884,0,0,0,0.0452107084391159,0,0,0,0,0,0,0,0,1,0,0,2.78470506060966,1.24564287394055,0.962162747600433,0,0,0,0.0378372523995671,0,0,0,0,0,0,0,0,1,0,0
"122","63",NA,2.90955242567514,1.72184454438648,0.151089608669281,7.27806711196899,0.579881656804734,0,0.0414201183431953,0,0.378698224852071,0,0,0,0,0,0,0,0,1,0,0,3.0504886194415,1.71661672366217,0.581619196879494,0,0.0406670724550936,0,0.377713730665412,0,0,0,0,0,0,0,0,1,0,0,3.01708116755601,1.72700258527517,0.580930089268909,0,0.0405953617945562,0,0.378474548936535,0,0,0,0,0,0,0,0,1,0,0,2.94004352942901,1.17486107043892,0.414893555484168,0,0.00369463920686059,0,0.581411805308971,0,0,0,0,0,0,0,0,1,0,0,2.86822177030738,1.52976335672052,0.53245893029561,0,0.0127419142751289,0,0.454799155429261,0,0,0,0,0,0,0,0,1,0,0
"123","1119",NA,3.48531455345268,2.24405560881753,0.13992939889431,12.7434186935425,0.353793691389599,0,0.0247229326513214,0.158567774936061,0.462915601023018,0,0,0,1,0,0,0,0,0,0,0,3.50896876025671,2.25174575385799,0.358124619301117,0,0.0210948623855617,0.156014999368384,0.464765518944938,0,0,0,1,0,0,0,0,0,0,0,3.56480266692533,2.28196372300297,0.352362042880626,0,0.0181476001787327,0.139773129626742,0.489717227313899,0,0,0,1,0,0,0,0,0,0,0,2.86907939718072,1.86316038141647,0.244993179647573,0,0.00131535427156468,0.112344259122339,0.641347206958524,0,0,0,1,0,0,0,0,0,0,0,3.29968619919456,2.20117831381572,0.414940183644745,0,0.0150819607666219,0.1680819765052,0.401895879083434,0,0,0,1,0,0,0,0,0,0,0
"124","1143",NA,3.6464836863109,1.47981299138413,0.473403453826904,8.61740493774414,0.922857142857143,0,0,0,0.0771428571428571,0,0,0,0,0,0,0,0,0.648571428571429,0.351428571428571,0,3.67361731799757,1.47882660107243,0.932154707163032,0,0,0,0.0678452928369677,0,0,0,0,0,0,0,0,0.668406525283191,0.331593474716809,0,3.67282570896113,1.48798473378128,0.932782761739614,0,0,0,0.0672172382603862,0,0,0,0,0,0,0,0,0.688328220774687,0.311671779225313,0,2.72044262134399,1.03766331786397,0.988003637006834,0,0,0,0.0119963629931657,0,0,0,0,0,0,0,0,0.886509776633043,0.113490223366957,0,3.37971432103031,1.51965227554345,0.953397601456681,0,0,0,0.0466023985433189,0,0,0,0,0,0,0,0,0.585786934742197,0.414213065257803,0
"125","1179",NA,3.79957983836983,1.77200032101374,0.270853221416473,11.7875776290894,0.806818181818182,0,0,0,0.193181818181818,0,0,0,0,0,0,0,0,0.450757575757576,0.549242424242424,0,3.8501755454801,1.78514798132734,0.810756835082341,0,0,0,0.189243164917659,0,0,0,0,0,0,0,0,0.468780379087385,0.531219620912615,0,3.81519992671636,1.80416863306941,0.809881635713358,0,0,0,0.190118364286642,0,0,0,0,0,0,0,0,0.474640442477047,0.525359557522953,0,3.11296002853944,1.38862797813361,0.800665919514127,0,0,0,0.199334080485873,0,0,0,0,0,0,0,0,0.800403311235764,0.199596688764236,0,3.62109922324078,1.67998969607166,0.819108575153627,0,0,0,0.180891424846373,0,0,0,0,0,0,0,0,0.388981491259929,0.61101850874007,0
"126","1134",NA,3.18439780843851,1.77802035202531,0.0607738494873047,13.5261039733887,0.857349863146031,0,0.0138464015456448,0.0125583641925616,0.116245371115762,0,0,0,0,0,0,0,0,0.746095636773466,0.253904363226534,0,3.23516493514951,1.80516549937217,0.857267695785056,0,0.0144680132735715,0.0124732191749007,0.115791071766471,0,0,0,0,0,0,0,0,0.753535895166879,0.246464104833121,0,3.1975002719487,1.80830516011496,0.861744549586933,0,0.0149377358359159,0.0117855877490546,0.111532126828096,0,0,0,0,0,0,0,0,0.771859512648103,0.228140487351897,0,2.65172587707372,1.541185470155,0.928051217770971,0,0.00358183501767465,0.00457275662885931,0.0637941905824953,0,0,0,0,0,0,0,0,0.957807367546861,0.0421926324531392,0,2.99145664303377,NA,0.851683749185925,0,0.0230444081098425,0.0153931788219152,0.109878663882318,0,0,0,0,0,0,0,0,0.734067872715725,0.265932127284275,0
"127","1139",NA,2.97243322635251,1.39577615870411,0.0590684823691845,9.10713386535645,0.74911158493248,0,0.142501776830135,0.00142146410803127,0.106965174129353,0,0,0,0,0,0,0,0,1,0,0,3.01414325287441,1.406677083426,0.739359054664576,0,0.151333022247107,0.0011007959989257,0.108207127089391,0,0,0,0,0,0,0,0,1,0,0,2.99603587154232,1.41112251927473,0.730399352121519,0,0.134830648143091,0.00149176466793069,0.13327823506746,0,0,0,0,0,0,0,0,1,0,0,2.38941305267287,1.11085777073917,0.776672561828217,0,0.105922970917216,2.58088461129421e-05,0.117378658408454,0,0,0,0,0,0,0,0,1,0,0,2.89696155948822,1.31424671141719,0.733684818752209,0,0.142003406268559,0.000339127392809093,0.123972647586423,0,0,0,0,0,0,0,0,1,0,0
"128","1140",NA,3.60740032028317,1.91285418402394,0.0882426574826241,11.8010282516479,0.199358631747728,0,0.034206306787814,0.0860502405130946,0.646178514163549,0,0.034206306787814,0.840726884019241,0.152324959914484,0.00694815606627472,0,0,0,0,0,0,3.66802002722161,1.9243014224014,0.185566689262657,0,0.0339714369687148,0.0832603967645868,0.663680795256868,0,0.0335206817471735,0.852401368322981,0.140479109231516,0.00711952244550324,0,0,0,0,0,0,3.66106102809052,1.93445312716849,0.169927264645878,0,0.0330385377001165,0.0754685807634991,0.691468682028215,0,0.0300969348622911,0.841024993067129,0.150710544419068,0.00826446251380246,0,0,0,0,0,0,3.05348251910971,1.60607338395832,0.0263797150678859,0,0.00226772286477836,0.0232234694957184,0.938709500569852,0,0.00941959200176545,0.97674391937133,0.0223334338423766,0.000922646786293829,0,0,0,0,0,0,3.43051741178808,1.74541156781066,0.198967149895138,0,0.0207460074889551,0.10656876060114,0.623473575701864,0,0.0502445063129034,0.855411666911301,0.138248761408608,0.00633957168009078,0,0,0,0,0,0
"129","1147",NA,2.91755040767492,1.69537642479622,0.0576603934168816,8.76794052124023,0.0350710900473934,0,0.717535545023697,0.0672985781990521,0.151658767772512,0.028436018957346,0,1,0,0,0,0,0,0,0,0,2.95789257412248,1.71457396596377,0.0299758404085284,0,0.714415729791283,0.0691960239840907,0.153961797080356,0.0324506087357418,0,1,0,0,0,0,0,0,0,0,2.93850412685233,1.71016788034562,0.0275360517412518,0,0.68560717995204,0.0735848586845027,0.185069585008975,0.0282023246132305,0,1,0,0,0,0,0,0,0,0,2.77536556427909,1.56508607997205,0.00161817290065452,0,0.612783545104047,0.0351783170637684,0.254561338279628,0.0958586266519013,0,1,0,0,0,0,0,0,0,0,2.77143332991719,1.79923883490967,0.0163072634274813,0,0.745369521017056,0.0394718784670174,0.185135926929896,0.0137154101585488,0,1,0,0,0,0,0,0,0,0
